LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index
4398416928,12/29/22 23:40,Updating Modified Time,ModifiedTime : 2022-12-29 23:36:33 -> 2022-12-29 23:40:54,assets.db <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db,,,,,Update Resident Value,0x69E5,0
4398417042,12/29/22 23:40,File Deletion,,LOG.old~RF4e377.TMP,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db\LOG.old~RF4e377.TMP,12/29/22 23:40,12/29/22 23:40,12/29/22 23:40,12/29/22 23:40,Deallocate File Record Segment,0x9180,2
4398417188,12/29/22 23:40,Renaming File,LOG.old -> LOG.old~RF4e377.TMP,LOG.old~RF4e377.TMP,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db\LOG.old~RF4e377.TMP,,,,,Create Attribute,0x21BE,4
4398417540,12/29/22 23:40,Renaming File,LOG -> LOG.old,LOG.old,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db\LOG.old,,,,,Create Attribute,0x1E58,0
4398417787,12/29/22 23:40,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:36:33 -> 2022-12-29 23:40:54,LOG.old~RF4e377.TMP,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db\LOG.old~RF4e377.TMP,,,,,Update Resident Value,0x21BE,4
4398418151,12/29/22 23:40,File Deletion,,LOG.old~RF4e377.TMP,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db\LOG.old~RF4e377.TMP,12/19/22 0:00,12/29/22 22:16,12/29/22 23:40,12/29/22 22:16,Deallocate File Record Segment,0x21BE,4
4398418451,12/29/22 23:40,File Creation(File System Tunneling),,LOG,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db\LOG,12/19/22 0:00,12/29/22 23:40,12/29/22 23:40,12/29/22 23:40,Initialize File Record Segment,0x21BE,4
4398418969,12/29/22 23:40,Writing Content of Non-Resident File,Data Runs(in Volume) : 32053(1),,,,,,,Update Mapping Pairs,0x6BDD,0
4398419116,12/29/22 23:40,Writing Content of Resident File,Writing Size : 149,LOG,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db\LOG,,,,,Update Resident Value,0x21BE,4
4398419188,12/29/22 23:40,Updating Modified Time,ModifiedTime : 2022-12-25 21:43:10 -> 2022-12-29 23:40:54,collectionsSQLite-journal <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Collections\collectionsSQLite-journal,,,,,Update Resident Value,0x6BDD,0
4398419518,12/29/22 23:40,Updating Modified Time,ModifiedTime : 2022-12-25 21:43:10 -> 2022-12-29 23:40:54,collectionsSQLite <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Collections\collectionsSQLite,,,,,Update Resident Value,0x6BDB,2
