eventtime,filename,filepath,ml_confidence,hybrid_confidence,confidence_boost,ml_classification,hybrid_classification,rule_applied,cross_artifact_validation_score,has_logfile_evidence,zero_in_nanoseconds
12/26/23 15:19,prbC4FD.tmp,\Users\blueangel\AppData\Local\Temp\prbC4FD.tmp,0.1597,0.9,0.7403,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 15:19,prbC52E.tmp,\Users\blueangel\AppData\Local\Temp\prbC52E.tmp,0.1597,0.9,0.7403,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 15:19,prbC52E.tmp,\Users\blueangel\AppData\Local\Temp\prbC52E.tmp,0.1697,0.9,0.7303,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:05,WinHex.exe,\Users\blueangel\AppData\Local\Temp\RarSFX1\WinHex.exe,0.1998,0.9,0.7002,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
12/26/23 0:05,zlib1.dll,\Users\blueangel\AppData\Local\Temp\RarSFX1\zlib1.dll,0.1998,0.9,0.7002,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
12/26/23 0:05,setup.exe,\Users\blueangel\AppData\Local\Temp\RarSFX1\setup.exe,0.1998,0.9,0.7002,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
12/26/23 15:15,WmiApRpl.h,\Windows\INF\WmiApRpl\WmiApRpl.h,0.2197,0.9,0.6803,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
,Text file conversion Windows - UNIX.whs,\Users\blueangel\AppData\Local\Temp\RarSFX1\Text file conversion Windows - UNIX.whs,0.1497,0.75,0.6003,Benign,Timestomped,Rule 3: Zero nanoseconds pattern detected,2,True,True
12/26/23 0:04,last_run_current_log.txt,,0.3096,0.9,0.5904,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:09,WmiApRpl.h,,0.3296,0.9,0.5704,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
,user.txt,\Users\blueangel\AppData\Local\Temp\RarSFX1\user.txt,0.1797,0.75,0.5703,Benign,Timestomped,Rule 3: Zero nanoseconds pattern detected,2,True,True
,NewFileTime_SI_M_Manipulation.dll,\Program Files\Windows Mail\NewFileTime_SI_M_Manipulation.dll,0.4492,0.75,0.3008,Benign,Timestomped,Rule 3: Zero nanoseconds pattern detected,2,True,True
